,ID,worst_perf_1,worst_perf_3,worst_perf_6,worst_perf_12,worst_perf_gen
19612,5061975,-1,-1,-1,-1,-1
19613,5061976,-1,-1,-1,-1,-1
19614,5061977,-1,-1,-1,-1,-1
19615,5061978,-1,-1,-1,-1,-1
19616,5061979,0,0,0,0,0
19617,5061981,0,0,0,0,0
19618,5061982,-1,-1,-1,-1,-1
19619,5061983,-1,-1,-1,-1,-1
19620,5061984,-1,-1,-1,-1,-1
19621,5061985,-1,-1,-1,-1,-1
19622,5061986,-1,-1,-1,-1,-1
19623,5061987,-1,-1,-1,-1,-1
19624,5061988,0,0,0,0,0
19625,5061989,0,0,0,0,0
19626,5061990,0,0,0,0,0
19627,5061991,0,0,0,0,0
19628,5061992,-1,1,1,1,1
19629,5061993,-1,-1,0,0,0
19630,5061994,-1,-1,0,0,0
19631,5061995,-1,-1,-1,0,0
19632,5061996,-1,-1,-1,-1,0
19633,5061997,-1,-1,-1,-1,1
19634,5061998,0,0,0,0,1
19635,5061999,0,0,0,0,0
19636,5062000,0,0,0,0,0
19637,5062001,0,0,1,1,1
19638,5062005,-1,-1,-1,-1,0
19639,5062006,-1,-1,-1,-1,1
19640,5062007,-1,-1,-1,-1,0
19641,5062008,0,0,0,0,0
19642,5062011,0,0,0,0,0
19643,5062016,0,0,0,0,1
19644,5062017,0,0,0,0,0
19645,5062019,0,0,1,1,1
19646,5062020,0,0,0,1,1
19647,5062023,-1,-1,-1,-1,0
19648,5062024,-1,-1,-1,-1,0
19649,5062025,-1,-1,-1,0,0
19650,5062026,-1,-1,-1,-1,0
19651,5062027,-1,-1,-1,-1,0
19652,5062029,0,0,0,0,0
19653,5062030,0,0,0,0,0
19654,5062031,-1,-1,-1,-1,0
19655,5062032,0,0,0,0,0
19656,5062033,0,0,0,0,0
19657,5062034,-1,-1,-1,0,0
19658,5062035,-1,-1,-1,-1,0
19659,5062037,-1,-1,-1,0,0
19660,5062038,0,0,0,0,0
19661,5062039,-1,-1,-1,-1,1
19662,5062040,-1,-1,0,0,0
19663,5062041,-1,-1,0,0,0
19664,5062042,-1,-1,-1,0,0
19665,5062043,-1,-1,-1,0,0
19666,5062044,-1,-1,-1,-1,1
19667,5062051,-1,-1,-1,-1,0
19668,5062052,0,0,0,0,0
19669,5062056,0,0,0,0,0
19670,5062057,0,0,0,0,0
19671,5062058,0,0,0,0,0
19672,5062059,-1,-1,-1,-1,0
19673,5062060,-1,-1,-1,-1,0
19674,5062062,0,0,0,0,0
19675,5062063,-1,-1,-1,-1,0
19676,5062064,-1,-1,-1,0,0
19677,5062065,0,0,0,0,0
19678,5062066,-1,-1,-1,0,0
19679,5062067,-1,-1,-1,-1,0
19680,5062068,0,0,0,0,0
19681,5062069,-1,-1,-1,-1,0
19682,5062071,-1,-1,0,0,0
19683,5062072,-1,0,0,0,0
19684,5062073,-1,-1,-1,-1,0
19685,5062074,0,0,0,0,0
19686,5062075,0,0,0,0,0
19687,5062077,0,0,0,0,0
19688,5062078,-1,-1,-1,0,0
19689,5062079,1,1,1,1,1
19690,5062080,-1,-1,-1,0,0
19691,5062081,-1,-1,-1,0,0
19692,5062082,0,0,0,0,0
19693,5062083,1,1,1,1,1
19694,5062084,-1,-1,-1,0,0
19695,5062085,-1,-1,-1,0,0
19696,5062086,0,0,0,0,0
19697,5062087,0,0,0,0,0
19698,5062088,0,0,0,0,0
19699,5062089,0,0,0,0,0
19700,5062090,0,0,0,0,0
19701,5062091,0,0,0,0,0
19702,5062092,-1,-1,-1,-1,0
19703,5062093,0,0,0,0,0
19704,5062095,0,0,0,0,0
19705,5062096,-1,-1,-1,-1,0
19706,5062098,-1,-1,-1,-1,0
19707,5062100,-1,-1,-1,-1,0
19708,5062102,-1,-1,-1,-1,0
19709,5062103,0,0,0,0,0
19710,5062104,0,0,0,0,0
19711,5062105,-1,-1,-1,-1,0
19712,5062106,-1,-1,-1,-1,1
19713,5062107,-1,-1,-1,-1,0
19714,5062110,-1,-1,-1,-1,1
19715,5062111,0,0,0,0,0
19716,5062112,0,0,0,0,0
19717,5062113,-1,-1,-1,-1,-1
19718,5062114,-1,-1,-1,-1,0
19719,5062115,-1,-1,-1,-1,0
19720,5062116,0,0,0,0,0
19721,5062117,-1,-1,-1,-1,0
19722,5062119,0,0,0,0,0
19723,5062120,-1,-1,-1,1,1
19724,5062121,0,0,0,0,0
19725,5062122,0,0,0,0,0
19726,5062123,0,0,0,0,0
19727,5062124,0,0,1,1,1
19728,5062125,-1,-1,-1,-1,0
19729,5062127,-1,-1,-1,-1,0
19730,5062128,-1,-1,-1,0,0
19731,5062129,1,1,1,1,1
19732,5062130,0,0,0,0,0
19733,5062131,-1,0,0,0,0
19734,5062136,0,0,0,0,4
19735,5062137,-1,-1,-1,-1,5
19736,5062138,0,0,0,0,0
19737,5062139,0,0,0,0,0
19738,5062140,-1,-1,-1,-1,0
19739,5062141,0,0,0,0,1
19740,5062142,0,0,0,0,0
19741,5062143,0,1,1,1,1
19742,5062144,-1,-1,-1,-1,0
19743,5062145,0,0,0,0,0
19744,5062146,0,0,0,0,0
19745,5062149,1,1,1,1,1
19746,5062150,0,0,1,1,1
19747,5062151,1,1,1,1,1
19748,5062153,0,0,0,1,1
19749,5062154,0,0,0,0,0
19750,5062155,-1,-1,-1,0,0
19751,5062156,-1,-1,-1,-1,0
19752,5062157,0,0,0,0,0
19753,5062159,0,0,0,0,0
19754,5062160,0,0,0,0,0
19755,5062161,0,0,0,0,0
19756,5062162,0,0,0,0,0
19757,5062163,0,0,0,0,0
19758,5062165,0,0,0,0,1
19759,5062166,-1,-1,-1,-1,0
19760,5062167,-1,-1,-1,-1,1
19761,5062168,0,0,0,0,2
19762,5062169,-1,-1,-1,-1,0
19763,5062170,-1,-1,-1,-1,1
19764,5062171,-1,-1,-1,-1,0
19765,5062173,-1,-1,-1,-1,0
19766,5062174,0,0,0,0,0
19767,5062175,0,0,0,0,0
19768,5062176,-1,0,0,0,0
19769,5062177,0,0,0,0,0
19770,5062178,0,0,0,0,1
19771,5062181,-1,-1,-1,0,0
19772,5062182,-1,-1,-1,-1,0
19773,5062183,-1,-1,-1,-1,0
19774,5062184,-1,-1,-1,-1,0
19775,5062185,-1,-1,-1,-1,0
19776,5062186,-1,-1,-1,-1,0
19777,5062187,-1,-1,-1,-1,0
19778,5062188,-1,-1,-1,-1,0
19779,5062189,0,0,0,0,0
19780,5062190,-1,-1,-1,-1,0
19781,5062195,-1,-1,-1,-1,-1
19782,5062197,-1,-1,-1,-1,0
19783,5062198,-1,-1,-1,-1,0
19784,5062199,-1,-1,-1,-1,0
19785,5062201,-1,-1,-1,-1,0
19786,5062205,0,0,0,0,0
19787,5062206,0,0,0,0,0
19788,5062208,0,0,0,0,0
19789,5062209,0,0,0,0,0
19790,5062210,0,0,0,0,0
19791,5062211,0,0,0,0,0
19792,5062212,-1,-1,-1,-1,0
19793,5062213,-1,-1,-1,-1,1
19794,5062214,0,0,0,0,0
19795,5062215,-1,-1,-1,-1,0
19796,5062217,0,0,0,0,1
19797,5062218,0,0,0,0,1
19798,5062219,-1,-1,-1,0,0
19799,5062220,0,0,0,0,0
19800,5062221,-1,-1,-1,-1,0
19801,5062222,-1,-1,-1,-1,0
19802,5062223,0,0,0,0,0
19803,5062224,-1,-1,-1,-1,0
19804,5062225,-1,-1,-1,-1,0
19805,5062226,-1,-1,-1,1,1
19806,5062227,-1,-1,-1,-1,1
19807,5062232,-1,-1,-1,-1,0
19808,5062233,-1,-1,-1,-1,0
19809,5062234,0,0,0,0,0
19810,5062236,-1,-1,-1,-1,1
19811,5062237,-1,-1,-1,-1,-1
19812,5062240,0,0,0,0,0
19813,5062241,-1,-1,-1,-1,0
19814,5062242,-1,-1,-1,-1,0
19815,5062243,-1,-1,-1,-1,0
19816,5062244,0,0,0,0,0
19817,5062245,0,0,0,0,0
19818,5062246,0,0,0,0,0
19819,5062247,0,0,0,1,1
19820,5062248,-1,-1,-1,-1,0
19821,5062249,-1,-1,-1,-1,0
19822,5062250,-1,-1,-1,-1,0
19823,5062251,-1,-1,-1,-1,0
19824,5062252,-1,-1,-1,-1,1
19825,5062254,-1,-1,-1,-1,0
19826,5062255,-1,-1,-1,-1,0
19827,5062256,-1,-1,0,0,0
19828,5062257,-1,-1,-1,-1,0
19829,5062259,-1,-1,-1,0,0
19830,5062260,-1,-1,-1,-1,0
19831,5062265,0,0,0,0,0
19832,5062266,0,0,0,0,0
19833,5062267,0,0,0,0,0
19834,5062268,0,0,0,0,0
19835,5062270,0,0,0,0,1
19836,5062271,0,0,0,0,0
19837,5062272,0,0,0,0,0
19838,5062273,-1,-1,-1,-1,0
19839,5062278,0,0,0,0,0
19840,5062279,-1,-1,-1,-1,0
19841,5062280,-1,-1,-1,-1,0
19842,5062281,0,0,0,0,0
19843,5062282,0,0,0,0,0
19844,5062283,-1,0,0,0,0
19845,5062284,-1,-1,-1,0,0
19846,5062285,-1,-1,-1,-1,0
19847,5062286,0,0,0,0,0
19848,5062287,0,0,0,0,0
19849,5062288,-1,-1,-1,0,0
19850,5062290,-1,-1,0,0,0
19851,5062291,-1,-1,-1,-1,0
19852,5062292,-1,-1,-1,-1,0
19853,5062293,-1,-1,-1,-1,0
19854,5062294,-1,-1,-1,-1,0
19855,5062295,-1,-1,0,0,0
19856,5062296,0,0,0,0,0
19857,5062297,-1,-1,-1,-1,0
19858,5062298,0,0,0,0,0
19859,5062299,-1,-1,-1,-1,0
19860,5062300,-1,-1,-1,-1,0
19861,5062301,-1,-1,-1,0,0
19862,5062302,0,0,0,0,0
19863,5062303,0,0,0,0,0
19864,5062304,-1,-1,-1,0,0
19865,5062305,-1,-1,-1,-1,0
19866,5062306,-1,-1,-1,-1,0
19867,5062307,-1,-1,-1,-1,0
19868,5062308,-1,-1,-1,-1,0
19869,5062309,0,0,0,0,0
19870,5062310,0,1,1,1,1
19871,5062312,-1,-1,-1,-1,-1
19872,5062313,-1,-1,-1,-1,-1
19873,5062314,-1,-1,-1,-1,-1
19874,5062315,0,1,1,1,1
19875,5062316,-1,-1,-1,-1,0
19876,5062317,0,0,0,0,0
19877,5062318,1,1,1,1,1
19878,5062319,0,1,1,1,1
19879,5062320,-1,-1,-1,-1,0
19880,5062321,-1,-1,-1,-1,0
19881,5062322,-1,-1,-1,-1,0
19882,5062323,-1,-1,-1,-1,1
19883,5062326,-1,-1,-1,-1,0
19884,5062327,0,0,0,0,0
19885,5062328,-1,-1,-1,-1,0
19886,5062329,-1,-1,-1,-1,0
19887,5062330,0,0,0,0,0
19888,5062331,-1,-1,0,0,0
19889,5062332,-1,-1,-1,-1,0
19890,5062333,-1,-1,-1,-1,1
19891,5062334,-1,-1,-1,-1,0
19892,5062335,0,0,0,1,1
19893,5062336,-1,-1,-1,-1,0
19894,5062337,-1,-1,-1,-1,0
19895,5062338,-1,-1,-1,-1,0
19896,5062339,-1,-1,-1,-1,1
19897,5062341,-1,-1,-1,0,0
19898,5062342,0,0,0,1,1
19899,5062343,-1,-1,-1,-1,-1
19900,5062345,-1,-1,-1,-1,0
19901,5062346,0,0,0,0,0
19902,5062347,0,0,0,0,0
19903,5062348,0,0,0,0,0
19904,5062349,0,0,0,0,0
19905,5062350,1,1,1,1,1
19906,5062351,0,0,0,0,0
19907,5062353,0,0,0,1,1
19908,5062356,-1,-1,-1,-1,0
19909,5062358,0,0,0,1,1
19910,5062359,0,0,1,1,1
19911,5062362,-1,-1,-1,0,0
19912,5062363,-1,-1,-1,-1,0
19913,5062364,0,0,0,0,0
19914,5062365,0,0,0,0,0
19915,5062366,0,1,1,1,1
19916,5062367,-1,-1,-1,-1,-1
19917,5062368,0,0,0,0,0
19918,5062369,-1,-1,-1,-1,0
19919,5062370,-1,-1,-1,-1,0
19920,5062371,-1,-1,-1,-1,0
19921,5062374,0,0,0,0,0
19922,5062375,0,0,0,0,0
19923,5062380,-1,-1,0,0,0
19924,5062381,-1,-1,-1,-1,0
19925,5062382,-1,-1,0,0,0
19926,5062387,0,0,0,0,0
19927,5062388,-1,-1,-1,0,0
19928,5062389,0,0,0,0,0
19929,5062390,-1,0,0,0,0
19930,5062391,-1,-1,-1,-1,0
19931,5062392,-1,-1,-1,-1,0
19932,5062394,0,0,0,0,0
19933,5062396,-1,-1,-1,0,0
19934,5062397,-1,-1,-1,-1,0
19935,5062398,0,0,0,0,0
19936,5062399,0,0,0,0,0
19937,5062400,-1,-1,-1,-1,0
19938,5062401,-1,-1,-1,-1,0
19939,5062402,-1,-1,-1,-1,0
19940,5062403,-1,-1,-1,-1,0
19941,5062404,0,0,0,0,0
19942,5062405,-1,-1,-1,-1,0
19943,5062406,0,0,0,0,0
19944,5062407,-1,-1,-1,-1,0
19945,5062408,-1,-1,-1,0,0
19946,5062409,-1,-1,-1,-1,0
19947,5062410,-1,-1,-1,-1,-1
19948,5062411,0,0,0,0,0
19949,5062413,0,0,0,0,0
19950,5062414,-1,-1,0,0,0
19951,5062415,-1,-1,-1,-1,0
19952,5062416,-1,-1,-1,-1,0
19953,5062417,-1,-1,-1,-1,0
19954,5062418,-1,-1,-1,0,0
19955,5062419,-1,-1,-1,-1,0
19956,5062420,-1,-1,-1,-1,0
19957,5062421,-1,-1,-1,-1,0
19958,5062424,0,0,0,0,0
19959,5062425,-1,-1,-1,-1,0
19960,5062426,-1,-1,-1,-1,0
19961,5062427,0,0,0,0,0
19962,5062428,-1,-1,-1,-1,0
19963,5062435,-1,-1,-1,-1,0
19964,5062436,-1,-1,-1,-1,0
19965,5062438,0,0,0,0,0
19966,5062439,0,0,0,0,0
19967,5062440,-1,-1,-1,-1,0
19968,5062441,-1,-1,-1,-1,0
19969,5062443,-1,-1,-1,-1,1
19970,5062444,-1,-1,-1,-1,3
19971,5062445,-1,-1,-1,-1,1
19972,5062446,-1,-1,-1,0,0
19973,5062447,-1,-1,-1,0,0
19974,5062448,-1,-1,-1,-1,0
19975,5062451,0,0,0,0,0
19976,5062452,0,1,1,1,1
19977,5062453,-1,-1,-1,-1,0
19978,5062454,-1,-1,-1,-1,0
19979,5062456,-1,-1,-1,-1,0
19980,5062457,1,1,1,1,1
19981,5062458,0,0,0,0,0
19982,5062459,0,0,0,0,1
19983,5062460,0,0,0,0,0
19984,5062461,0,0,0,1,1
19985,5062462,-1,-1,-1,-1,-1
19986,5062465,-1,-1,0,0,0
19987,5062466,-1,-1,-1,-1,1
19988,5062467,-1,-1,-1,-1,0
19989,5062468,-1,-1,-1,-1,1
19990,5062469,-1,-1,-1,-1,0
19991,5062471,-1,-1,-1,-1,0
19992,5062472,-1,0,0,0,0
19993,5062473,-1,-1,-1,-1,0
19994,5062474,-1,-1,-1,-1,0
19995,5062475,0,0,0,0,1
19996,5062478,-1,-1,0,0,0
19997,5062479,-1,-1,-1,0,0
19998,5062480,-1,-1,-1,-1,0
19999,5062481,-1,-1,-1,-1,0
20000,5062483,-1,-1,-1,-1,0
20001,5062484,1,1,1,1,1
20002,5062485,1,2,2,2,2
20003,5062488,0,0,0,0,0
20004,5062489,-1,-1,-1,-1,0
20005,5062490,-1,-1,-1,-1,1
20006,5062491,-1,0,0,0,0
20007,5062494,0,0,0,0,0
20008,5062495,-1,-1,-1,-1,0
20009,5062496,0,0,0,0,0
20010,5062497,-1,-1,-1,-1,0
20011,5062500,-1,-1,-1,-1,0
20012,5062501,-1,-1,-1,0,0
20013,5062502,-1,-1,-1,-1,0
20014,5062503,-1,-1,-1,-1,0
20015,5062504,-1,-1,-1,-1,0
20016,5062505,0,0,0,0,0
20017,5062506,0,0,0,1,1
20018,5062507,0,0,0,0,0
20019,5062508,0,0,0,0,0
20020,5062510,-1,-1,-1,-1,0
20021,5062511,-1,-1,-1,-1,0
20022,5062514,-1,-1,-1,-1,0
20023,5062515,-1,-1,-1,-1,0
20024,5062516,-1,-1,-1,-1,0
20025,5062517,-1,-1,-1,-1,0
20026,5062518,-1,-1,-1,-1,0
20027,5062519,0,0,0,0,0
20028,5062520,0,0,0,0,0
20029,5062521,0,0,0,0,0
20030,5062522,-1,-1,-1,-1,0
20031,5062523,-1,-1,-1,-1,0
20032,5062525,-1,-1,-1,-1,0
20033,5062526,-1,-1,-1,-1,0
20034,5062527,-1,-1,-1,-1,0
20035,5062528,-1,-1,-1,-1,0
20036,5062531,-1,-1,-1,1,1
20037,5062532,-1,-1,-1,-1,0
20038,5062533,-1,-1,-1,-1,0
20039,5062534,0,0,0,0,1
20040,5062535,-1,-1,-1,-1,0
20041,5062536,0,0,0,0,0
20042,5062537,-1,-1,-1,-1,0
20043,5062539,0,0,0,0,0
20044,5062540,-1,-1,-1,-1,-1
20045,5062542,-1,-1,-1,-1,0
20046,5062544,-1,-1,-1,-1,0
20047,5062547,-1,-1,-1,-1,0
20048,5062548,-1,-1,-1,-1,1
20049,5062550,0,0,0,0,0
20050,5062551,0,0,0,0,1
20051,5062552,0,0,0,0,0
20052,5062553,0,0,0,0,0
20053,5062554,-1,0,0,0,0
20054,5062555,-1,-1,0,0,0
20055,5062556,-1,-1,0,0,0
20056,5062557,-1,-1,-1,0,0
20057,5062558,-1,-1,-1,-1,0
20058,5062560,-1,-1,-1,-1,0
20059,5062561,-1,-1,-1,-1,1
20060,5062562,0,0,0,0,0
20061,5062563,0,0,0,0,0
20062,5062564,-1,-1,-1,-1,-1
20063,5062565,0,0,0,0,0
20064,5062566,-1,-1,-1,-1,0
20065,5062568,-1,-1,-1,-1,1
20066,5062569,-1,-1,0,0,0
20067,5062573,-1,-1,-1,-1,0
20068,5062574,-1,-1,-1,-1,0
20069,5062576,0,0,0,0,1
20070,5062577,0,0,0,0,0
20071,5062578,-1,-1,-1,-1,0
20072,5062582,-1,-1,-1,-1,0
20073,5062583,0,0,0,0,0
20074,5062584,0,0,0,0,0
20075,5062585,0,0,0,0,0
20076,5062586,0,0,0,0,0
20077,5062587,0,0,0,0,0
20078,5062593,-1,0,0,0,0
20079,5062594,0,0,0,0,2
20080,5062599,-1,-1,-1,-1,0
20081,5062600,-1,-1,-1,-1,-1
20082,5062601,-1,-1,-1,-1,0
20083,5062602,0,0,0,0,0
20084,5062604,0,0,0,0,0
20085,5062605,-1,-1,-1,-1,0
20086,5062606,-1,-1,-1,-1,-1
20087,5062607,-1,-1,-1,-1,0
20088,5062608,-1,-1,-1,-1,0
20089,5062609,0,0,0,0,0
20090,5062610,0,0,0,0,0
20091,5062611,0,0,0,0,0
20092,5062612,0,0,0,0,0
20093,5062613,0,0,0,0,0
20094,5062614,0,0,0,0,0
20095,5062615,-1,-1,-1,-1,-1
20096,5062617,0,0,0,0,1
20097,5062618,-1,-1,-1,-1,0
20098,5062622,-1,-1,-1,-1,0
20099,5062630,-1,0,0,0,0
20100,5062632,-1,-1,-1,-1,0
20101,5062635,0,0,0,0,0
20102,5062636,-1,-1,-1,-1,-1
20103,5062637,-1,-1,-1,-1,0
20104,5062639,-1,-1,-1,-1,-1
20105,5062640,-1,-1,-1,-1,0
20106,5062645,0,0,0,0,0
20107,5062646,0,0,0,0,0
20108,5062649,-1,-1,-1,-1,1
20109,5062651,-1,-1,-1,-1,0
20110,5062652,0,0,0,0,0
20111,5062653,0,0,0,1,1
20112,5062654,-1,-1,-1,-1,0
20113,5062655,-1,-1,-1,0,0
20114,5062656,-1,-1,-1,-1,0
20115,5062657,-1,-1,-1,-1,0
20116,5062658,0,0,0,0,0
20117,5062659,0,0,0,0,0
20118,5062660,0,0,0,0,0
20119,5062661,0,0,0,0,0
20120,5062662,0,0,0,0,0
20121,5062663,0,0,0,0,0
20122,5062668,-1,-1,-1,-1,0
20123,5062669,-1,-1,-1,-1,0
20124,5062670,0,0,0,0,0
20125,5062671,0,0,0,0,0
20126,5062672,-1,-1,-1,0,0
20127,5062673,-1,-1,-1,0,0
20128,5062674,-1,-1,-1,-1,1
20129,5062676,-1,-1,-1,-1,0
20130,5062678,-1,-1,-1,-1,0
20131,5062679,-1,-1,-1,-1,0
20132,5062680,0,0,0,0,0
20133,5062685,0,0,0,0,1
20134,5062686,-1,-1,-1,-1,1
20135,5062687,0,0,0,0,0
20136,5062688,0,0,0,1,1
20137,5062689,0,0,0,0,0
20138,5062690,0,0,0,1,1
20139,5062691,0,0,0,0,1
20140,5062692,1,1,1,1,1
20141,5062694,-1,-1,-1,-1,0
20142,5062695,-1,-1,-1,0,0
20143,5062696,0,0,0,0,0
20144,5062697,0,0,0,0,0
20145,5062698,0,0,0,0,0
20146,5062699,0,0,0,0,0
20147,5062702,0,0,0,0,0
20148,5062704,-1,-1,-1,-1,0
20149,5062705,-1,-1,-1,1,1
20150,5062706,-1,-1,-1,-1,0
20151,5062707,0,0,0,0,0
20152,5062708,0,0,0,0,0
20153,5062710,0,0,0,0,0
20154,5062711,-1,-1,-1,-1,0
20155,5062712,0,0,0,0,0
20156,5062713,0,0,0,0,0
20157,5062714,-1,-1,-1,-1,0
20158,5062717,0,0,0,0,0
20159,5062719,0,0,0,0,0
20160,5062720,0,0,0,0,0
20161,5062721,-1,-1,-1,0,0
20162,5062723,0,0,0,0,0
20163,5062726,0,0,0,0,0
20164,5062727,-1,-1,-1,-1,1
20165,5062734,-1,-1,0,0,0
20166,5062735,0,0,0,0,0
20167,5062736,0,0,0,0,0
20168,5062738,0,0,0,0,0
20169,5062739,0,0,0,0,0
20170,5062740,0,0,0,0,0
20171,5062741,-1,-1,-1,-1,0
20172,5062743,0,0,0,0,0
20173,5062744,0,0,0,0,0
20174,5062745,0,0,0,0,0
20175,5062747,0,0,0,0,0
20176,5062748,-1,-1,-1,-1,0
20177,5062749,-1,-1,-1,0,0
20178,5062750,0,0,0,0,0
20179,5062751,-1,-1,-1,-1,0
20180,5062754,0,0,1,1,1
20181,5062755,-1,-1,-1,0,0
20182,5062756,-1,-1,-1,-1,0
20183,5065313,-1,-1,-1,-1,5
20184,5065314,-1,-1,-1,-1,5
20185,5065315,-1,-1,-1,-1,-1
20186,5065316,-1,-1,-1,5,5
20187,5065320,-1,-1,-1,0,0
20188,5065322,0,0,0,0,0
20189,5065323,0,0,0,0,0
20190,5065329,-1,-1,-1,-1,1
20191,5065333,-1,0,0,0,0
20192,5065334,-1,-1,-1,-1,0
20193,5065335,-1,0,0,0,0
20194,5065336,0,0,0,0,0
20195,5065337,0,0,0,0,1
20196,5065338,-1,-1,0,0,0
20197,5065339,0,0,0,0,0
20198,5065341,-1,-1,-1,0,0
20199,5065342,0,0,0,0,0
20200,5065343,0,0,0,0,0
20201,5065345,0,0,0,0,0
20202,5065346,0,0,0,0,0
20203,5065348,-1,-1,-1,-1,4
20204,5065350,0,0,0,0,0
20205,5065351,-1,0,0,0,0
20206,5065352,0,0,0,0,0
20207,5065354,-1,-1,-1,0,0
20208,5065355,-1,-1,-1,-1,0
20209,5065356,-1,-1,-1,-1,0
20210,5065357,-1,-1,-1,-1,0
20211,5065358,-1,-1,0,0,0
20212,5065359,-1,-1,-1,0,0
20213,5065360,-1,-1,-1,-1,1
20214,5065361,0,0,0,0,0
20215,5065362,-1,-1,-1,-1,0
20216,5065363,-1,-1,-1,-1,0
20217,5065364,-1,-1,-1,-1,0
20218,5065365,0,0,0,0,0
20219,5065366,-1,-1,0,0,0
20220,5065367,-1,-1,-1,0,0
20221,5065368,0,0,0,0,0
20222,5065369,0,0,0,0,0
20223,5065370,0,0,0,0,0
20224,5065371,0,0,0,0,0
20225,5065372,0,0,0,0,0
20226,5065373,-1,-1,-1,-1,0
20227,5065374,0,0,0,0,0
20228,5065375,-1,-1,-1,0,0
20229,5065376,-1,-1,-1,-1,5
20230,5065377,0,0,0,0,0
20231,5065379,0,0,0,0,0
20232,5065380,-1,0,0,0,0
20233,5065381,0,0,0,0,0
20234,5065383,0,0,0,0,0
20235,5065384,0,0,0,0,0
20236,5065387,0,0,0,0,0
20237,5065389,-1,-1,-1,-1,1
20238,5065390,1,1,1,1,1
20239,5065391,0,0,0,0,0
20240,5065392,0,0,0,0,0
20241,5065396,-1,0,0,0,0
20242,5065397,-1,-1,0,0,0
20243,5065400,-1,-1,-1,0,0
20244,5065404,0,0,0,0,0
20245,5065405,0,0,0,0,0
20246,5065407,-1,0,0,0,0
20247,5065408,-1,-1,-1,-1,0
20248,5065412,-1,-1,-1,-1,0
20249,5065414,0,0,0,0,0
20250,5065415,-1,-1,-1,-1,0
20251,5065416,0,0,0,0,0
20252,5065418,-1,-1,-1,-1,0
20253,5065419,-1,-1,-1,-1,1
20254,5065420,-1,-1,-1,-1,0
20255,5065421,-1,-1,0,0,0
20256,5065423,-1,-1,-1,-1,0
20257,5065424,0,0,0,0,0
20258,5065425,0,0,0,0,0
20259,5065426,0,0,0,0,0
20260,5065427,0,0,0,0,0
20261,5065428,0,0,0,0,0
20262,5065429,0,0,0,0,0
20263,5065430,0,0,0,0,0
20264,5065432,0,0,0,0,0
20265,5065435,0,0,0,0,0
20266,5065436,0,0,0,0,0
20267,5065437,-1,-1,-1,-1,-1
20268,5065438,-1,-1,-1,-1,0
20269,5065441,-1,-1,-1,-1,0
20270,5065442,0,0,0,0,0
20271,5065443,0,0,0,0,0
20272,5065444,0,0,0,0,0
20273,5065446,0,0,0,0,0
20274,5065447,0,0,0,0,0
20275,5065451,0,0,0,0,0
20276,5065452,-1,-1,-1,-1,0
20277,5065454,-1,-1,-1,-1,-1
20278,5065456,-1,-1,-1,-1,0
20279,5065457,0,0,0,0,0
20280,5065460,0,0,0,0,0
20281,5065461,0,0,0,0,0
20282,5065462,0,0,0,0,5
20283,5065465,-1,-1,-1,-1,0
20284,5065471,0,0,0,0,0
20285,5065472,0,0,0,0,0
20286,5065473,0,0,0,0,0
20287,5065474,-1,-1,0,0,0
20288,5065475,0,0,0,0,0
20289,5065477,0,0,0,0,0
20290,5065478,0,0,0,0,0
20291,5065480,0,0,0,0,0
20292,5065484,0,0,0,0,0
20293,5065485,-1,-1,-1,-1,0
20294,5065486,0,0,0,0,0
20295,5065487,0,0,0,0,0
20296,5065488,-1,-1,-1,-1,0
20297,5065489,-1,-1,-1,-1,0
20298,5065490,-1,-1,-1,0,0
20299,5065491,-1,-1,-1,-1,0
20300,5065492,0,0,0,0,0
20301,5065493,-1,-1,-1,-1,0
20302,5065494,-1,-1,0,0,0
20303,5065496,0,0,0,0,1
20304,5065497,-1,-1,-1,-1,1
20305,5065498,0,0,0,1,1
20306,5065499,-1,-1,-1,-1,0
20307,5065500,-1,-1,-1,0,0
20308,5065501,0,0,0,0,0
20309,5065502,0,0,0,0,0
20310,5065503,-1,-1,-1,-1,0
20311,5065504,-1,-1,-1,-1,0
20312,5065505,-1,-1,-1,-1,0
20313,5065506,-1,-1,-1,-1,0
20314,5065507,-1,-1,-1,-1,0
20315,5065508,-1,-1,-1,-1,0
20316,5065510,-1,-1,-1,-1,0
20317,5065513,-1,-1,-1,-1,0
20318,5065515,-1,-1,-1,0,0
20319,5065516,0,0,0,0,0
20320,5065517,0,0,0,0,0
20321,5065518,5,5,5,5,5
20322,5065519,0,0,0,0,0
20323,5065520,-1,-1,-1,-1,0
20324,5065521,-1,-1,-1,-1,0
20325,5065526,-1,-1,-1,-1,0
20326,5065532,0,0,0,0,0
20327,5065533,0,0,0,0,0
20328,5065535,0,0,0,0,0
20329,5065536,0,0,0,0,0
20330,5065537,0,0,0,0,0
20331,5065538,0,0,0,0,0
20332,5065542,0,0,0,0,0
20333,5065544,-1,-1,-1,-1,0
20334,5065548,0,0,1,1,1
20335,5065550,0,0,0,0,0
20336,5065551,0,0,0,0,0
20337,5065553,-1,-1,-1,-1,0
20338,5065554,-1,-1,-1,-1,0
20339,5065558,0,0,0,0,0
20340,5065559,0,0,0,0,0
20341,5065560,0,0,0,0,0
20342,5065561,0,0,0,0,0
20343,5065562,0,0,0,0,0
20344,5065563,0,0,0,0,0
